Year,Month,Day,Car,Showroom Price (BND)
2024,2,6,MAXUS T60 2.8L TURBO AUTO 4WD DUAL CAB DIESEL,"$51,982.00"
2024,2,6,MAZDA CX-3 1.5L AUTO 2WD 5-SEATERS SUV PETROL - CORE GRADE,"$27,259.00"
2024,2,6,MAZDA CX-3 1.5L AUTO 2WD 5-SEATERS SUV PETROL - CORE GRADE (MODEL YEAR: 2023),"$27,459.00"
2024,2,6,MAZDA CX-3 1.5L AUTO 2WD 5-SEATERS SUV PETROL - HIGH GRADE,"$33,315.00"
2024,2,6,MAZDA CX-3 1.5L AUTO 2WD 5-SEATERS SUV PETROL - HIGH GRADE (MODEL YEAR: 2023),"$33,315.00"
2024,2,6,MAZDA CX-30 2.0L AUTO 2WD 5-SEATERS SUV PETROL - BLACK EDITION,"$41,087.00"
2024,2,6,MAZDA CX-30 2.0L AUTO 2WD 5-SEATERS SUV PETROL - HIGH GRADE,"$39,635.00"
2024,2,6,MAZDA CX-5 2.5L AUTO SKYACTIV-G AWD WAGON PETROL - SPORT EDITION (MODEL YEAR: 2023),"$52,762.00"
2024,2,6,MAZDA CX-60 2.5L AUTO AWD 5-SEATERS SUV PETROL - HIGH GRADE,"$65,762.00"
2024,2,6,MAZDA CX-9 2.5L TURBO AUTO AWD SKYACTIV SUV PETROL - BLACK EDITION,"$59,894.00"
2024,2,6,MAZDA CX-9 2.5L TURBO AUTO AWD SKYACTIV SUV PETROL - HIGH GRADE,"$57,942.00"
2024,2,6,MAZDA CX-90 3.3L TURBO AUTO AWD 6-SEATERS SUV PETROL - HIGH PLUS GRADE,"$91,081.00"
2024,2,6,MAZDA MX-5 RF 2.0L AUTO COUPE PETROL - HIGH GRADE (MODEL YEAR: 2023),"$60,131.00"
2024,2,6,MAZDA3 1.5L AUTO HATCHBACK PETROL - CORE GRADE,"$34,591.00"
2024,2,6,MAZDA3 1.5L AUTO SEDAN PETROL - CORE GRADE,"$34,191.00"
2024,2,6,MAZDA3 2.0L AUTO HATCHBACK PETROL - BLACK EDITION,"$42,063.00"
2024,2,6,MAZDA3 2.0L AUTO SEDAN PETROL - BLACK EDITION,"$41,587.00"
2024,2,6,MAZDA6 2.5L AUTO SEDAN PETROL - 20TH SV EDITION / HIGH PLUS GRADE,"$47,882.00"
2024,2,6,MERCEDES AMG SL 55 4MATIC+ 4.0L AUTO CABRIOLET PETROL,"$322,012.00"
2024,2,6,MERCEDES BENZ A200 AMG LINE 1.3L AUTO SALOON PETROL,"$72,351.00"
2024,2,6,MERCEDES BENZ AMG GLE 53 4MATIC+ 3.0L AUTO 4-DOORS COUPE PETROL,"$208,520.00"
2024,2,6,MERCEDES BENZ AMG GT 43 4MATIC+ 3.0L AUTO 4-DOORS COUPE PETROL,"$200,588.00"
2024,2,6,MERCEDES BENZ C180 AVANTGARDE 1.5L AUTO SEDAN PETROL (MY: 2023),"$84,852.00"
2024,2,6,MERCEDES BENZ CLA 200 1.3L AUTO 4-DOORS COUPE PETROL (+ SHOOTING BRAKE),"$82,842.00"
2024,2,6,MERCEDES BENZ CLA 200 AMG LINE 1.3L AUTO 4-DOORS COUPE PETROL (MY: 2023),"$79,668.00"
2024,2,6,MERCEDES BENZ CLA45 S 4MATIC+ AMG 2.0L AUTO 4-DOORS COUPE PETROL,"$133,154.00"
2024,2,6,MERCEDES BENZ GLA 200 1.3L AUTO HATCHBACK PETROL,"$80,022.00"
2024,2,6,MERCEDES BENZ GLB200 AMG LINE 1.3L AUTO SUV PETROL,"$80,527.00"
2024,2,6,MERCEDES BENZ GLC 300 4MATIC AMG LINE 2.0L AUTO 4-DOORS COUPE PETROL,"$115,259.00"
2024,2,6,MERCEDES BENZ GLC 300 4MATIC AMG LINE 2.0L AUTO COUPE PETROL,"$117,960.00"
2024,2,6,MERCEDES BENZ GLE 450 3.0L AUTO 4-DOORS COUPE PETROL,"$146,261.00"
2024,2,6,MERCEDES BENZ GLE 450 4MATIC 3.0L AUTO SUV PETROL,"$147,695.00"
2024,2,6,MERCEDES BENZ GLS 450 4MATIC AMG LINE 3.0L AUTO SUV PETROL,"$162,291.00"
2024,2,6,MERCEDES BENZ S450L (V223) 3.0L AUTO SEDAN PETROL,"$238,969.00"
2024,2,6,MERCEDES-BENZ AMG G 63 4.0L AUTO SUV PETROL,"$372,644.00"
2024,2,6,MERCEDES-BENZ AMG GT 43 4MATIC+ 3.0L AUTO 4-DOORS COUPE PETROL,"$200,588.00"
2024,2,6,MERCEDES-BENZ C300 AMG LINE 2.0L AUTO 4-DOORS COUPE PETROL,"$93,943.00"
2024,2,6,MERCEDES-BENZ E200 AMG LINE 2.0L AUTO 4-DOORS COUPE PETROL,"$109,736.00"
2024,2,6,MERCEDES-BENZ E300 2.0L AUTO 4-DOORS COUPE PETROL,"$120,416.00"
2024,2,6,MERCEDES-BENZ E300 AMG LINE 2.0L AUTO CABRIOLET PETROL,"$130,411.00"
2024,2,6,MG EZS AUTO SUV PETROL - DELUXE SPEC (ELECTRIC),"$60,011.00"
2024,2,6,MG GT 1.5L AUTO SEDAN PETROL - COMMON SPEC,"$29,111.00"
2024,2,6,MG GT 1.5L AUTO SEDAN PETROL - DELUXE SPEC,"$33,111.00"
2024,2,6,MG HS 1.5L TURBO AUTO SUV PETROL - COMMON SPEC,"$29,900.00"
2024,2,6,MG HS 1.5L TURBO AUTO SUV PETROL - DELUXE (HIGH) SPEC,"$32,528.00"
2024,2,6,MG HS 1.5L TURBO DCT AUTO SUV PETROL - GRAND DELUXE (HIGH) SPEC,"$38,469.00"
2024,2,6,MG ZS 1.0L TURBO AUTO SUV PETROL - DELUXE SPEC,"$26,913.00"
2024,2,6,MG ZS 1.5L AUTO SUV PETROL - DELUXE SPEC,"$25,889.60"
2024,2,6,MG ZS MCE 1.5L AUTO SUV PETROL - DELUXE (HIGH) SPEC,"$26,067.00"
2024,2,6,MG GT 1.5L CVT AUTO SEDAN PETROL - LUXURY SPEC,"$29,055.00"
2024,2,6,MG GT 1.5L TURBO DCT AUTO SEDAN PETROL - LUXURY SPEC,"$31,315.00"
2024,2,6,MG HS 1.5L TURBO DCT AUTO SUV PETROL - DELUXE SPEC,"$36,251.00"
2024,2,6,MG HS 1.5L TURBO DCT AUTO SUV PETROL - LUXURY SPEC,"$36,331.00"
2024,2,6,MG ZS 1.5L AUTO SUV PETROL - DELUXE SPEC,"$28,094.00"
