Year,Month,Day,Car,Showroom Price (BND)
2017,5,31,KIA RIO 1.4L LX AUTO 4-DOORS SEDAN PETROL,"$21,603.00"
2017,5,31,KIA SORENTO 2.4L EX AUTO 2WD 7-SEATER SUV PETROL,"$40,852.00"
2017,5,31,KIA SORENTO 2.2L SX AUTO AWD 7-SEATER SUV CRDi DIESEL,"$49,816.00"
2017,5,31,KIA SORENTO 2.2L SX AUTO 2WD 7-SEATER SUV CRDi DIESEL,"$46,734.00"
2017,5,31,KIA SORENTO 2.4L GTL AUTO 2WD 7-SEATER SUV PETROL,"$47,069.00"
2017,5,31,KIA SORENTO 2.4L SX AUTO 2WD GSL SUV 7-SEATER PETROL,"$40,809.00"
2017,5,31,KIA SORENTO 3.3L SX AUTO 2WD GSL 7-SEATER WAGON PETROL,"$55,693.00"
2017,5,31,KIA SPORTAGE 2.0L GTL AUTO 2WD 5-SEATERS SUV PETROL,"$41,351.00"
2017,5,31,KIA SPORTAGE 2.0L L AUTO 2WD 5-SEATERS SUV PETROL,"$31,353.00"
2017,5,31,KINGLONG XMQ6520E 2.2L MANUAL (9-SEATS STANDARD) VAN PETROL,"$20,508.00"
2017,5,31,KINGLONG XMQ6520E 2.2L MANUAL (9-SEATS LUXURY) VAN PETROL,"$23,500.00"
2017,5,31,LAND ROVER DISCOVERY SPORT 2.0L Si4 AUTO SUV AWD 5-DOORS,"$95,893.00"
2017,5,31,LAND ROVER DISCOVERY SPORT 2.0L Si4 AUTO SUV 4WD 5-DOORS,"$79,874.00"
2017,5,31,LAND ROVER DISCOVERY SPORT 2.0L Si4 AUTO SUV 4WD 5-DOORS,"$84,105.00"
2017,5,31,LEXUS CT200H HYBRID 1.8L AUTO 5-DOORS HATCH BACK PETROL,"$48,100.00"
2017,5,31,LEXUS ES250 2.5L AUTO SEDAN PETROL,"$64,989.00"
2017,5,31,LEXUS ES300H 2.5L HYBRID AUTO SEDAN PETROL,"$67,224.00"
2017,5,31,LEXUS GS350 F-SPORT 3.5L AUTO 4-DOORS SEDAN PETROL,"$99,354.00"
2017,5,31,LEXUS IS200T LUXURY 2.0L AUTO SEDAN PETROL,"$68,460.00"
2017,5,31,LEXUS IS200T F-SPORT 2.0L AUTO SEDAN PETROL,"$81,059.00"
2017,5,31,LEXUS LX570 5.7L AUTO 5-DOORS 4WD WAGON PETROL,"$208,061.00"
2017,5,31,LEXUS NX200T 2.0L AUTO 5-DOORS WAGON PETROL,"$75,206.00"
2017,5,31,LEXUS NX200T F-SPORT 2.0L AUTO 5-DOORS WAGON PETROL,"$80,356.00"
2017,5,31,LEXUS NX300H F-SPORT 2.5L AUTO HYBRID WAGON PETROL,"$89,676.00"
2017,5,31,LEXUS RX350 4WD 3.5L AUTO STATION WAGON PETROL,"$100,245.00"
2017,5,31,LEXUS RX450H HYBRID 4WD 3.5L AUTO STATION WAGON PETROL,"$119,509.00"
2017,5,31,MASERATI GHIBLE S 3.0L AUTO 4-DOORS SEDAN PETROL,"$159,864.00"
2017,5,31,MASERATI GHIBLE S 3.0L AUTO 4-DOORS SEDAN PETROL,"$168,999.00"
2017,5,31,MASERATI GRANDTURISMO SPORT 4.7L AUTO 2-DOORS COUPE PETROL,"$254,046.00"
2017,5,31,MASERATI GRANDTURISMO STRADALE 2S 4.7L AUTO 2-DOORS,"$273,778.00"
2017,5,31,MASERATI QUATTROPORTE GTS 3.8L AUTO 4-DOORS,"$291,043.00"
2017,5,31,MAZDA BIANTE 2.0L AUTO SKYACTIV 5-DOORS WAGON PETROL,"$35,698.00"
2017,5,31,MAZDA CX-3 2.0L 2WD SKYACTIV CORE GRADE AUTO SUV PETROL,"$27,237.00"
2017,5,31,MAZDA CX-3 2.0L 2WD AUTO SKYACTIV CORE GRADE PREMIUM COLOR,"$27,616.00"
2017,5,31,MAZDA CX-3 2.0L 2WD AUTO SKYACTIV CORE GRADE PREMIUM COLOR,"$27,617.00"
2017,5,31,MAZDA CX-3 2.0L 2WD SKYACTIV HIGH GRADE AUTO SUV PETROL,"$34,271.00"
2017,5,31,MAZDA CX-3 2.0L 2WD AUTO SKYACTIV HIGH GRADE PREMIUM COLOR,"$34,650.00"
2017,5,31,MAZDA CX-3 2.0L 2WD AUTO SKYACTIV HIGH GRADE PREMIUM COLOR,"$34,650.00"
2017,5,31,MAZDA CX-5 2.5L AUTO 2WD SKYACTIV HIGH GRADE WAGON PETROL,"$43,465.00"
2017,5,31,MAZDA CX-5 2.5L AUTO 2WD SKYACTIV HIGH GRADE WAGON PETROL,"$44,034.00"
2017,5,31,MAZDA CX-5 2.5L AUTO 2WD SKYACTIV HIGH GRADE WAGON PETROL,"$43,844.00"
2017,5,31,MAZDA CX-5 2.5L AUTO AWD SKYACTIV HIGH GRADE WAGON PETROL,"$47,639.00"
2017,5,31,MAZDA CX-5 2.5L AUTO AWD SKYACTIV HIGH GRADE WAGON PETROL,"$48,208.00"
2017,5,31,MAZDA CX-5 2.5L AUTO AWD SKYACTIV HIGH GRADE WAGON PETROL,"$48,019.00"
2017,5,31,MAZDA MX-5 RF 2.0L 2-DOORS SKYACTIV HIGH GRADE AUTO,"$58,253.00"
2017,5,31,MAZDA CX-5 2.5L AUTO AWD SKYACTIV HIGH GRADE SPECIAL COLOUR,"$48,488.00"
2017,5,31,MAZDA2 1.5L AUTO SKYACTIV HIGH GRADE SEDAN PETROL (SOUL RED),"$27,328.00"
2017,5,31,MAZDA2 1.5L AUTO SKYACTIV HIGH GRADE 5-DOORS HATCH BACK,"$27,105.00"
2017,5,31,MAZDA2 1.5L AUTO SKYACTIV HIGH GRADE HATCH BACK 5-DOORS PETROL,"$26,847.00"
2017,5,31,MAZDA2 1.5L AUTO SKYACTIV HIGH GRADE SEDAN PETROL,"$26,943.00"
