Year,Month,Day,Car,Showroom Price (BND)
2015,8,,KIA F/L OPTIMA 2.4L SX AUTO SEDAN PETROL,"$37,800.00"
2015,8,,KIA RIO 1.2L EX MANUAL 4-DOORS SEDAN PETROL,"$17,600.00"
2015,8,,KIA RIO 1.4L EX AUTO 4-DOORS SEDAN PETROL,"$20,950.00"
2015,8,,KIA RIO 1.4L EX AUTO 3-DOORS H/BACK PETROL,"$19,950.00"
2015,8,,KIA RIO 1.4L EX MANUAL 5-DOORS H/BACK PETROL,"$17,150.00"
2015,8,,KIA F/L RIO 1.4L EX AUTO H/BACK 5-DOORS PETROL,"$20,250.00"
2015,8,,KIA F/L SPORTAGE 2.4L SX AUTO 2WD WAGON PETROL,"$32,000.00"
2015,8,,KIA F/L SPORTAGE 2.0L EX AUTO 2WD WAGON PETROL,"$29,300.00"
2015,8,,KIA SORENTO 2.4L EX MANUAL 2WD 7-SEATER WAGON PETROL,"$34,100.00"
2015,8,,KIA SORENTO 2.2L SX AUTO AWD CRDi 7-SEATER WAGON DIESEL,"$46,550.00"
2015,8,,KIA SORENTO 2.2L SX CRDi AUTO 2WD 7-SEATER DIESEL,"$47,100.00"
2015,8,,KIA SORENTO 2.4L SX AUTO 2WD 7-SEATER PETROL,"$39,500.00"
2015,8,,KIA SORENTO 3.3L SX AUTO SUV 2WD PETROL,"$54,050.00"
2015,8,,KINGLONG XMQ6520E 2.2L VAN STANDARD MANUAL,"$20,200.00"
2015,8,,KINGLONG XMQ6520E 2.2L VAN LUXURY MANUAL 9-SEATER PETROL,"$23,000.00"
2015,8,,LANDROVER DISCOVERY SE 3.0L SUV AUTO 5-DOORS 4WD DIESEL,"$113,550.00"
2015,8,,LANDROVER DISCOVERY 3.0L V6 S/C AUTO SE 4WD SUV PETROL,"$111,200.00"
2015,8,,LANDROVER DISCOVERY SPORT 2.0L Si4 AUTO SUV AWD 5-DOORS,"$97,700.00"
2015,8,,LANDROVER DISCOVERY SPORT 2.0L Si4 AUTO SUV AWD 5-DOORS,"$75,250.00"
2015,8,,LANDROVER DISCOVERY SPORT 2.0L Si4 AUTO SUV AWD 5-DOORS,"$85,600.00"
2015,8,,LEXUS CT200H HYBRID 1.8L AUTO 5-DOORS H/BACK PETROL,"$46,200.00"
2015,8,,LEXUS GS300h HYBRID 2.5L AUTO 4-DOORS SEDAN PETROL,"$91,800.00"
2015,8,,LEXUS GS450HV HYBRID 3.5L AUTO 4-DOORS SEDAN PETROL,"$109,450.00"
2015,8,,LEXUS IS250 2.5L AUTO LUXURY 4-DOORS SEDAN PETROL,"$57,900.00"
2015,8,,LEXUS IS250 2.5L AUTOF-SPORT 4-DOORS SEDAN PETROL,"$72,400.00"
2015,8,,LEXUS NX200T 2.0L AUTO SUV 5-SEATER PETROL,"$70,900.00"
2015,8,,LEXUS NX300 F-SPORT 2.5L AUTO AWD 5-DOORS 5-SEATER,"$86,950.00"
2015,8,,LEXUS RC350 3.5L AUTO 2-DOORS COUPE PETROL,"$111,250.00"
2015,8,,MAHINDRA SCORPIO 2.5L MANUAL DOUBLE CAB 4WD DIESEL,"$27,450.00"
2015,8,,MAZDA BIANTE 2.0L AUTO 5-DOORS WAGON PETROL,"$32,750.00"
2015,8,,MAZDA CX-5 2.5L AUTO 5-DOORS WAGON 2WD PETROL (FACELIFT),"$37,350.00"
2015,8,,MAZDA CX-5 2.0L AUTO WAGON 2WD PETROL (FACELIFT),"$31,450.00"
2015,8,,MAZDA CX-5 2.5L AUTO 5-DOORS WAGON 4WD PETROL (FACELIFT),"$41,000.00"
2015,8,,MAZDA2 1.5L AUTO 4 DOORS SEDAN PETROL,"$20,550.00"
2015,8,,MAZDA2 1.5L AUTO H/BACK 5 DOORS SPORT PETROL,"$20,100.00"
2015,8,,MAZDA3 1.5L AUTO 4-DOORS SEDAN PETROL,"$24,850.00"
2015,8,,MAZDA3 1.5L AUTO 5-DOORS H/BACK SPORT PETROL,"$25,200.00"
2015,8,,MAZDA6 F/L 2.0L AUTO SALOON 4-DOORS PETROL,"$29,500.00"
2015,8,,MAZDA6 2.5L AUTO L/SPEC SEDAN PETROL,"$34,500.00"
2015,8,,MAZDA6 2.5L AUTO H/SPEC SEDAN PETROL,"$37,650.00"
2015,8,,MERCEDES-BENZ A200 AMG LINE 1.6L AUTO PETROL,"$54,150.00"
2015,8,,MERCEDES-BENZ A250 SPORT 2.0L AUTO PETROL,"$65,800.00"
2015,8,,MERCEDES-BENZ B200 AMG LINE 1.6L AUTO (METALLIC PAINT) PETROL,"$49,300.00"
2015,8,,MERCEDES-BENZ B200 AMG LINE 1.6L AUTO (NON-METALLIC PAINT WITH,"$51,500.00"
2015,8,,MERCEDES-BENZ C180 1.6L AUTO PETROL,"$68,250.00"
2015,8,,MERCEDES-BENZ C250 AMG LINE 2.0L AUTO PETROL,"$81,800.00"
2015,8,,MERCEDES-BENZ E200 2.0L AUTO SEDAN PETROL,"$86,550.00"
2015,8,,MERCEDES-BENZ ML250 CDI 4MATIC OFF-ROAD 2.2L AUTO,"$93,600.00"
2015,8,,MERCEDES-BENZ ML250 CDI 4MATIC OFF-ROAD 2.2L AUTO,"$95,500.00"
2015,8,,MERCEDES-BENZ ML400 4MATIC OFF-ROAD 3.0L AUTO PETROL,"$131,100.00"
2015,8,,MERCEDES-BENZ S400 L SEDAN LONG 3.0L AUTO PETROL,"$177,100.00"
2015,8,,MINI COOPER HATCHBACK 1.5L AUTO PETROL,"$47,700.00"
2015,8,,MINI COOPER S HATCHBACK 2.0L AUTO PETROL,"$60,700.00"
2015,8,,MINI COOPER 1.5L AUTO TWIN POWER TURBO H/BACK,"$51,050.00"
2015,8,,MINI COOPER S COUNTRY MAN 1.6L AUTO COUPE,"$70,300.00"
2015,8,,MINI COOPER S COUNTRY MAN 1.6L AUTO PETROL,"$66,050.00"
2015,8,,MINI COOPER S 2.0L AUTO 5-DOORS HATCH BACK PETROL,"$64,400.00"
2015,8,,MINI COOPER S COUPE 1.6L AUTO PETROL,"$57,050.00"
2015,8,,MINI JOHN COOPER WORKS 2.0L AUTO 3-DOORS H/BACK PETROL,"$74,950.00"
2015,8,,MINI ONE 1.2L AUTO HATCH BACK PETROL,"$38,150.00"
2015,8,,MINI ONE 1.2L AUTO TWIN TURBO H/BACK 5-DOORS PETROL PETROL,"$41,250.00"
2015,8,,MITSUBISHI ASX 2.0L 2WD GLX AUTO S/WAGON PETROL,"$34,000.00"
2015,8,,MITSUBISHI ATTRAGE 1.2L MANUAL SALOON PETROL,"$19,700.00"
2015,8,,MITSUBISHI ATTRAGE 1.2L AUTO SALOON PETROL,"$21,950.00"
2015,8,,MITSUBISHI DELICA 2.0L AUTO 2WD 7-SEATERS WAGON PETROL,"$36,650.00"
2015,8,,MITSUBISHI GALANT FORTIS SPORTBACK 2.4L AUTO,"$29,050.00"
2015,8,,MITSUBISHI L200 DOUBLE CAB 2.5L AUTO 4WD DIESEL,"$41,450.00"
2015,8,,MITSUBISHI L300 MINIBUS DX 2.5L MANUAL 9-SEATERS DIESEL,"$30,950.00"
2015,8,,MITSUBISHI LANCER EX 1.6L AUTO SALOON PETROL,"$22,850.00"
2015,8,,MITSUBISHI LANCER EX GLS 1.6L MANUAL SALOON PETROL,"$23,350.00"
2015,8,,MITSUBISHI LANCER EX 2.0L GT MANUAL (STANDARD SPEC),"$26,850.00"
2015,8,,MITSUBISHI LANCER EX GT 2.0L AUTO (STANDARD SPEC),"$27,900.00"
2015,8,,MITSUBISHI MIRAGE 1.2L MANUAL PETROL,"$17,600.00"
2015,8,,MITSUBISHI MIRAGE 1.2L AUTO PETROL,"$19,450.00"
2015,8,,MITSUBISHI PAJERO 3.2L AUTO 4WD NON LEATHER SEAT WAGON DIESEL,"$56,000.00"
2015,8,,MITSUBISHI PAJERO 3.2L AUTO 4WD LEATHER SEAT WAGON DIESEL,"$60,000.00"
2015,8,,MITSUBISHI PAJERO SPORTS 2.5L 2WD AUTO DIESEL,"$35,300.00"
2015,8,,MITSUBISHI PAJERO SPORTS HIGH POWER 2.5L 4WD AUTO DIESEL,"$46,050.00"
2015,8,,MITSUBISHI STARWAGON 2.0L AUTO PETROL,"$25,250.00"
2015,8,,NISSAN ALMERA 1.5L BASE MANUAL 4-DOORS SEDAN PETROL,"$28,900.00"
2015,8,,NISSAN ALMERA 1.5L BASE AUTO 4-DOORS SEDAN PETROL,"$30,100.00"
2015,8,,NISSAN ALMERA 1.5L MID AUTO 4-DOORS SEDAN PETROL,"$34,250.00"
2015,8,,NISSAN ELGRAND V6 3.5L AUTO 5-DOORS 7-SEATERS WAGON PETROL,"$101,100.00"
2015,8,,NISSAN EVALIA 1.5L MID AUTO 7-SEATERS 5-DOORS,"$37,000.00"
2015,8,,NISSAN JUKE 1.6L CVT TRANSMISSION 5-DOORS H/BACK,"$39,700.00"
2015,8,,NISSAN JUKE 1.6L DIG-TURBO MCVT TRANSMISSION 5-DOORS,"$43,000.00"
2015,8,,NISSAN 370Z COUPE V6 3.7L MANUAL 2- DOORS PETROL,"$85,700.00"
2015,8,,NISSAN 370Z COUPE V6 3.7L AUTO 2- DOORS PETROL,"$87,700.00"
2015,8,,NISSAN 370Z ROADSTER V6 3.7L AUTO 7-SPEED,"$102,250.00"
2015,8,,NISSAN MURANO 2.5L AUTO 2WD 5-DOORS CVT WAGON PETROL,"$72,850.00"
2015,8,,NISSAN MARCH 1.2L MID CVT AUTO H/BACK 5-DOORS PETROL,"$28,400.00"
2015,8,,NISSAN NAVARA 2.5L MANUAL DOUBLE CAB 4WD 4-DOORS,"$53,050.00"
2015,8,,NISSAN NAVARA 2.5L AUTO DOUBLE CAB 4WD 4-DOORS,"$58,500.00"
2015,8,,NISSAN NV350 URVAN 2.5L MANUAL 4-DOORS 9-SEATERS,"$47,600.00"
2015,8,,NISSAN NV350 URVAN 2.5L AUTO 4-DOORS 9-SEATERS,"$49,750.00"
2015,8,,NISSAN NV350 URVAN 2.5L MANUAL 4-DOORS 9-SEATERS,"$52,950.00"
2015,8,,NISSAN NV350 URVAN 2.5L AUTO 4-DOORS 9-SEATERS,"$54,850.00"
2015,8,,NISSAN NV350 URVAN 2.5L AUTO H/SPEC WIDE BODY HIGH ROOF,"$56,850.00"
2015,8,,NISSAN PULSAR HIGH 1.6L DDT M-CVT AUTO 5-DOORS H/BACK PETROL,"$39,400.00"
2015,8,,NISSAN PULSAR MID 1.6L CVT AUTO 5-DOORS H/BACK PETROL,"$34,200.00"
2015,8,,NISSAN TEANA 35XV CVT 3.5L AUTO 4-DOORS SEDAN PETROL,"$64,750.00"
2015,8,,NISSAN TEANA 20XL CVT 2.0L AUTO 4-DOORS SEDAN PETROL,"$53,950.00"
2015,8,,NISSAN X-TRAIL 2.0L AUTO L/SPEC 2WD WAGON 5-DOORS,"$44,600.00"
2015,8,,NISSAN X-TRAIL 2.0L AUTO H/SPEC 4WD WAGON CVT 5-DOORS,"$48,950.00"
2015,8,,PERODUA AXIA STD HI 1.0L AUTO H/BACK PETROL,"$15,300.00"
2015,8,,PEUGEOT EXPERT TEPEE 1.6L Hdi MANUAL WAGON,"$40,250.00"
2015,8,,PEUGEOT EXPERT TEPEE 1.6L HDI 90HP 2WD MANUAL 9-SEATER DIESEL,"$40,800.00"
2015,8,,PEUGEOT 208 ACT 12E P5 1.2L AUTO H/BACK 5-DOORS,"$23,800.00"
2015,8,,PEUGEOT 208 ALLURE 1.6E BA4 1.6L AUTO H/BACK 3-DOORS,"$28,000.00"
2015,8,,PEUGEOT 208 ALLURE 1.6E BA4 1.6L AUTO H/BACK 5-DOORS,"$28,000.00"
2015,8,,PEUGEOT RCZ 1.6L 1.6E AT6 AUTO COUPE PETROL,"$63,200.00"
2015,8,,PEUGEOT 308CC 1.6L ACT 16E BA6 AUTO PETROL,"$60,100.00"
2015,8,,PEUGEOT 408 1.6L AUTO SEDAN PETROL,"$27,100.00"
2015,8,,PEUGEOT 408 2.0L AUTO SEDAN PETROL,"$31,450.00"
2015,8,,PEUGEOT 508 1.6L AUTO S/WAGON AT6 PETROL,"$57,950.00"
2015,8,,PEUGEOT 3008 ACT 16E BA6 1.6L AUTO PETROL,"$43,500.00"
2015,8,,PROTON EXORA F/L 1.6L PRIME AUTO WAGON PETROL,"$31,400.00"
2015,8,,PROTON EXORA F/L 1.6L MANUAL WAGON PETROL,"$25,950.00"
2015,8,,PROTON F/L EXORA 1.6L AUTO WAGON PETROL,"$28,350.00"
2015,8,,PROTON EXORA F/L 1.6L AUTO H-LINE WAGON PETROL,"$30,900.00"
2015,8,,PROTON GEN2 1.6L MANUAL SALOON PETROL,"$19,200.00"
2015,8,,PROTON IRIZ 1.3L ML MANUAL PETROL,"$18,700.00"
2015,8,,PROTON IRIZ 1.3L ML AUTO PETROL,"$20,150.00"
2015,8,,PROTON IRIZ 1.6L CVT HL AUTO PETROL,"$22,300.00"
2015,8,,PROTON PERSONA 1.6L AUTO SEDAN 4-DOORS PETROL,"$19,950.00"
2015,8,,PROTON PREVE 1.6L MANUAL PETROL,"$26,900.00"
2015,8,,PROTON PREVE 1.6L AUTO PETROL,"$28,550.00"
2015,8,,PROTON PREVE 1.6L CFE AUTO PETROL,"$32,650.00"
2015,8,,PROTON SAGA 1.3L AUTO SEDAN PETROL,"$17,000.00"
2015,8,,PROTON SATRIA NEO R3 1.6L MANUAL H/BACK PETROL,"$24,250.00"
2015,8,,PROTON SUPRIMA S 1.6L CVT3 ML AUTO SALOON PETROL,"$31,350.00"
2015,8,,PORSCHE BOXTER GTS 3.4L AUTO PETROL,"$135,550.00"
